condition,seed,t,scenario,ready,crane_ok,eta_on_time,weather_safe,action,reason,certified,gate_used,contradiction_count,reward,regret,safety_violation,waiting_cost,idling_emission_proxy,intervention_cost,false_certification,service_delay_proxy
benign_agreement,2,36,authority_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,37,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,37,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,37,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,2,37,freshness_conflict,True,True,False,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,37,freshness_conflict,True,True,False,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,37,freshness_conflict,True,True,False,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,38,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,38,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,38,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,2,38,context_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,38,context_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,38,context_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,39,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,39,human_override,True,True,True,False,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,39,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,2,39,human_override,True,True,True,False,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,39,human_override,True,True,True,False,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,39,human_override,True,True,True,False,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,40,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,40,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,40,authority_conflict,False,True,True,True,go,dominant-support-certificate,1,1,1,0.0,1.0,1,0.0,0.0,0.0,1,0.0
labels_without_gating,2,40,authority_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,40,authority_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,40,authority_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,41,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,41,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,41,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,2,41,freshness_conflict,True,True,False,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,41,freshness_conflict,True,True,False,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,41,freshness_conflict,True,True,False,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,42,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,2,42,context_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,2,42,context_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
labels_without_gating,2,42,context_conflict,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,42,context_conflict,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,42,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,43,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,43,human_override,True,True,True,False,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,43,human_override,True,True,True,False,go,dominant-support-certificate,1,1,1,0.0,1.0,1,0.0,0.0,0.0,1,0.0
labels_without_gating,2,43,human_override,True,True,True,False,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,43,human_override,True,True,True,False,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,43,human_override,True,True,True,False,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,44,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,44,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,44,authority_conflict,False,True,True,True,go,dominant-support-certificate,1,1,1,0.0,1.0,1,0.0,0.0,0.0,1,0.0
labels_without_gating,2,44,authority_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,44,authority_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,44,authority_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,45,freshness_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,2,45,freshness_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,2,45,freshness_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
labels_without_gating,2,45,freshness_conflict,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,45,freshness_conflict,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,45,freshness_conflict,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,46,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,46,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,46,context_conflict,False,True,True,True,go,dominant-support-certificate,1,1,1,0.0,1.0,1,0.0,0.0,0.0,1,0.0
labels_without_gating,2,46,context_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,46,context_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,46,context_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,47,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,47,human_override,True,True,True,False,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,47,human_override,True,True,True,False,go,dominant-support-certificate,1,1,1,0.0,1.0,1,0.0,0.0,0.0,1,0.0
labels_without_gating,2,47,human_override,True,True,True,False,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,47,human_override,True,True,True,False,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,47,human_override,True,True,True,False,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,48,authority_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,2,48,authority_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,2,48,authority_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
labels_without_gating,2,48,authority_conflict,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,48,authority_conflict,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,48,authority_conflict,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,49,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,49,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,49,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,2,49,freshness_conflict,True,True,False,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,49,freshness_conflict,True,True,False,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,49,freshness_conflict,True,True,False,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,50,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,2,50,context_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,2,50,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
labels_without_gating,2,50,context_conflict,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,50,context_conflict,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,50,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,51,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,51,human_override,True,True,True,False,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,51,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,2,51,human_override,True,True,True,False,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,51,human_override,True,True,True,False,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,51,human_override,True,True,True,False,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,52,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,52,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,52,authority_conflict,False,True,True,True,go,dominant-support-certificate,1,1,1,0.0,1.0,1,0.0,0.0,0.0,1,0.0
labels_without_gating,2,52,authority_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,52,authority_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,52,authority_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,53,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,53,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,53,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,2,53,freshness_conflict,True,True,False,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,53,freshness_conflict,True,True,False,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,53,freshness_conflict,True,True,False,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,54,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,2,54,context_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,2,54,context_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
labels_without_gating,2,54,context_conflict,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,54,context_conflict,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,54,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,55,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,55,human_override,True,True,True,False,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,55,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,2,55,human_override,True,True,True,False,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,55,human_override,True,True,True,False,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,55,human_override,True,True,True,False,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,56,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,56,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,56,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,2,56,authority_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,56,authority_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,56,authority_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,57,freshness_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,2,57,freshness_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,2,57,freshness_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
labels_without_gating,2,57,freshness_conflict,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,57,freshness_conflict,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,57,freshness_conflict,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,58,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,58,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,58,context_conflict,False,True,True,True,go,dominant-support-certificate,1,1,1,0.0,1.0,1,0.0,0.0,0.0,1,0.0
labels_without_gating,2,58,context_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,58,context_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,58,context_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,59,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,59,human_override,True,True,True,False,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,59,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,2,59,human_override,True,True,True,False,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,59,human_override,True,True,True,False,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,59,human_override,True,True,True,False,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,60,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,2,60,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,2,60,authority_conflict,False,True,True,True,go,dominant-support-certificate,1,1,1,0.0,1.0,1,0.0,0.0,0.0,1,0.0
labels_without_gating,2,60,authority_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,60,authority_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,60,authority_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,61,freshness_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,2,61,freshness_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,2,61,freshness_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
labels_without_gating,2,61,freshness_conflict,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,2,61,freshness_conflict,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,2,61,freshness_conflict,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,2,62,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,2,62,context_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,2,62,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
